,status,distance,duration,geometry,type
95,Ok,2386.3,714.9,"[[-73.999349, 40.739313], [-73.999185, 40.739243], [-74.001095, 40.736564], [-74.003583, 40.732254], [-74.002106, 40.729622], [-73.999672, 40.728425], [-74.005186, 40.721932], [-74.005827, 40.722382], [-74.005743, 40.722478]]",LineString
96,Ok,2058.2,536.7,"[[-73.984296, 40.729498], [-73.984112, 40.72942], [-73.975911, 40.740688], [-73.982012, 40.743261], [-73.982126, 40.743104]]",LineString
97,Ok,738.5,202.1,"[[-73.982996, 40.685413], [-73.983092, 40.685451], [-73.986104, 40.681009], [-73.98427, 40.680297]]",LineString
98,Ok,2713,777.4,"[[-73.990078, 40.737071], [-73.990216, 40.737127], [-73.990247, 40.737074], [-73.992225, 40.737917], [-73.995904, 40.732859], [-73.999014, 40.734147], [-74.004251, 40.733399], [-74.008606, 40.732672], [-74.00935, 40.728981], [-74.010942, 40.729153], [-74.011059, 40.727681], [-74.011298, 40.727695]]",LineString
99,Ok,3227.3,889.6,"[[-73.957693, 40.778665], [-73.952704, 40.776562], [-73.966232, 40.758022], [-73.970289, 40.759715]]",LineString
100,Ok,233.8,58.2,"[[-73.954308, 40.774734], [-73.956731, 40.775759]]",LineString
101,Ok,2702.2,794,"[[-73.999179, 40.744718], [-73.998972, 40.74463], [-73.989296, 40.757912], [-73.997845, 40.761505], [-73.99888, 40.760316]]",LineString
102,Ok,1018.9,276.6,"[[-73.987754, 40.750989], [-73.987836, 40.749983], [-73.988278, 40.749231], [-73.988048, 40.749134], [-73.988008, 40.749007], [-73.98848, 40.746809], [-73.983008, 40.744485]]",LineString
103,Ok,2122.9,581.6,"[[-73.974517, 40.743201], [-73.974181, 40.74306], [-73.971325, 40.746982], [-73.98711, 40.753628], [-73.987287, 40.753008]]",LineString
104,Ok,1773.7,431.9,"[[-73.983829, 40.726177], [-73.985854, 40.727031], [-73.976805, 40.739445]]",LineString
105,Ok,1325.7,358,"[[-73.95248, 40.719233], [-73.954754, 40.720601], [-73.951635, 40.723492], [-73.945773, 40.725432], [-73.944498, 40.725616], [-73.94438, 40.72553]]",LineString
106,Ok,1222.1,470.4,"[[-74.010464, 40.717445], [-74.010632, 40.717464], [-74.011213, 40.715195], [-74.011527, 40.714294], [-74.00766, 40.712541], [-74.008634, 40.71139], [-74.007384, 40.710576], [-74.007745, 40.710221], [-74.006565, 40.709532]]",LineString
107,Ok,3703.2,1020,"[[-73.949747, 40.784623], [-73.949331, 40.785194], [-73.944775, 40.783193], [-73.931764, 40.800997], [-73.933975, 40.801875], [-73.934347, 40.801378], [-73.939855, 40.8037], [-73.939397, 40.804327], [-73.939619, 40.804528]]",LineString
108,Ok,2544.1,753.4,"[[-74.006848, 40.743307], [-74.004329, 40.742245], [-74.005038, 40.741319], [-74.005847, 40.736951], [-74.008254, 40.736953], [-74.008606, 40.732672], [-74.010032, 40.725366], [-74.009288, 40.724837], [-74.009424, 40.724103], [-74.009649, 40.724123]]",LineString
109,Ok,1537.8,411.3,"[[-73.990663, 40.725076], [-73.990254, 40.724904], [-73.990841, 40.724112], [-73.990907, 40.723772], [-73.99376, 40.71814], [-73.986731, 40.715971], [-73.986943, 40.715572]]",LineString
110,Ok,2853.3,712.3,"[[-73.991239, 40.760186], [-74.004901, 40.741528], [-74.005407, 40.739413], [-74.008056, 40.73932]]",LineString
111,Ok,982,272.9,"[[-73.987982, 40.717215], [-73.985458, 40.722052], [-73.988544, 40.72299], [-73.988803, 40.722915], [-73.989132, 40.72206]]",LineString
112,Ok,9866.8,1818.7,"[[-74.016603, 40.715313], [-74.017393, 40.714927], [-74.020654, 40.715435], [-74.024021, 40.717781], [-74.017329, 40.749342], [-74.019275, 40.752488], [-74.022526, 40.7529], [-74.019269, 40.752695], [-74.016646, 40.753316], [-74.011357, 40.761773], [-74.00775, 40.761992], [-74.002817, 40.760484], [-73.999547, 40.763523], [-73.995288, 40.769325], [-73.984269, 40.764798], [-73.983377, 40.766032], [-73.981979, 40.765275]]",LineString
113,Ok,335.3,89.3,"[[-73.986263, 40.69236], [-73.986226, 40.693088], [-73.984292, 40.693036], [-73.984336, 40.692218]]",LineString
114,Ok,856.1,222.2,"[[-73.949687, 40.705255], [-73.949812, 40.70521], [-73.950214, 40.705434], [-73.95066, 40.70817], [-73.950549, 40.708106], [-73.944854, 40.70865]]",LineString
115,Ok,2922.4,786.7,"[[-73.989132, 40.72206], [-73.989273, 40.721692], [-73.988995, 40.721608], [-73.988487, 40.723418], [-73.984978, 40.728237], [-73.990503, 40.730557], [-73.989868, 40.733528], [-73.997341, 40.736668], [-73.995018, 40.73986], [-73.994588, 40.73968]]",LineString
116,Ok,1437.8,373.6,"[[-73.975657, 40.68097], [-73.986125, 40.68503], [-73.983981, 40.688169], [-73.984538, 40.688386]]",LineString
117,Ok,8872.9,2298.4,"[[-74.013199, 40.717574], [-74.012623, 40.717074], [-74.013153, 40.717315], [-74.011074, 40.727549], [-74.010251, 40.739033], [-74.007922, 40.748283], [-74.008622, 40.750454], [-74.007282, 40.754114], [-74.002048, 40.761447], [-73.999547, 40.763523], [-73.996157, 40.768055], [-73.994804, 40.771538], [-73.98758, 40.78096], [-73.988001, 40.781617], [-73.98509, 40.785806], [-73.985127, 40.785296], [-73.984733, 40.785844], [-73.98266, 40.784976], [-73.983568, 40.784111]]",LineString
118,Ok,827.7,231.2,"[[-73.975657, 40.68097], [-73.977029, 40.681486], [-73.980034, 40.67705], [-73.978518, 40.676458]]",LineString
119,Ok,2047.7,583.2,"[[-73.988143, 40.748556], [-73.989159, 40.743042], [-73.988648, 40.742817], [-73.988894, 40.742473], [-73.989352, 40.740583], [-73.978858, 40.736135], [-73.978446, 40.736678], [-73.978108, 40.736485]]",LineString
120,Ok,1256.6,311.3,"[[-73.968852, 40.68946], [-73.978627, 40.689845], [-73.978947, 40.691921], [-73.981299, 40.692015]]",LineString
121,Ok,848.9,247.4,"[[-73.954308, 40.774734], [-73.9541, 40.774646], [-73.957414, 40.770106], [-73.954802, 40.769004]]",LineString
122,Ok,1901.2,556.3,"[[-73.98328, 40.718538], [-73.98959, 40.720452], [-73.988995, 40.721608], [-73.988487, 40.723418], [-73.985854, 40.727031], [-73.990851, 40.729167], [-73.99076, 40.729516]]",LineString
123,Ok,4285.5,1119.7,"[[-73.949783, 40.747054], [-73.950073, 40.74711], [-73.951336, 40.743225], [-73.9518, 40.742994], [-73.951584, 40.74267], [-73.953073, 40.738118], [-73.952646, 40.73471], [-73.95496, 40.734455], [-73.954245, 40.730197], [-73.953469, 40.730271], [-73.949078, 40.72254], [-73.947597, 40.713477], [-73.9491, 40.713334]]",LineString
124,Ok,1453.9,411.5,"[[-73.985092, 40.763678], [-73.985193, 40.76354], [-73.983158, 40.762681], [-73.984416, 40.760762], [-73.984802, 40.76005], [-73.985069, 40.759395], [-73.98463, 40.75921], [-73.986013, 40.75734], [-73.980219, 40.754901]]",LineString
125,Ok,1882.9,516.1,"[[-73.994845, 40.723191], [-73.996481, 40.719049], [-73.994687, 40.71842], [-73.98904, 40.716672], [-73.981469, 40.714423], [-73.98145, 40.714188], [-73.981343, 40.714198]]",LineString
126,Ok,439.8,124,"[[-73.99803, 40.735288], [-73.998274, 40.735391], [-73.997341, 40.736668], [-73.999975, 40.737777]]",LineString
127,Ok,1576.9,464.7,"[[-73.981827, 40.724574], [-73.979266, 40.723497], [-73.974116, 40.730613], [-73.973882, 40.731178], [-73.973915, 40.731309], [-73.973612, 40.731423], [-73.973848, 40.731833], [-73.974095, 40.732807], [-73.974461, 40.732746], [-73.975353, 40.733105], [-73.975409, 40.733026], [-73.975727, 40.73316]]",LineString
128,Ok,2139.4,564.7,"[[-73.991239, 40.760186], [-73.993473, 40.757102], [-73.986886, 40.754331], [-73.987523, 40.752184], [-73.987836, 40.749983], [-73.988278, 40.749231], [-73.988008, 40.749007], [-73.988332, 40.747551], [-73.991727, 40.748983]]",LineString
129,Ok,260.9,90.9,"[[-73.959951, 40.731837], [-73.957943, 40.732009], [-73.95805, 40.73266], [-73.958257, 40.732641]]",LineString
130,Ok,1954.2,502.8,"[[-73.959951, 40.731837], [-73.957943, 40.732009], [-73.957182, 40.727193], [-73.957839, 40.724021], [-73.961754, 40.720358], [-73.959009, 40.718636], [-73.958575, 40.719041]]",LineString
131,Ok,2230.4,570.3,"[[-73.965772, 40.677018], [-73.965974, 40.67706], [-73.966942, 40.674416], [-73.96872, 40.673928], [-73.9688, 40.673239], [-73.969106, 40.672929], [-73.970317, 40.672711], [-73.970397, 40.672363], [-73.971737, 40.670616], [-73.979557, 40.661258], [-73.979439, 40.661064]]",LineString
132,Ok,2592.2,657.2,"[[-73.968077, 40.791952], [-73.979659, 40.776067], [-73.982064, 40.773002], [-73.982822, 40.771774], [-73.982588, 40.771674]]",LineString
133,Ok,7131.3,1866.8,"[[-73.96089, 40.710408], [-73.990364, 40.719128], [-73.988995, 40.721608], [-73.988487, 40.723418], [-73.971325, 40.746982], [-73.978959, 40.750187], [-73.977713, 40.751876]]",LineString
134,Ok,294.3,97.9,"[[-74.007275, 40.707098], [-74.005606, 40.705836], [-74.005507, 40.705794], [-74.006214, 40.705331], [-74.006149, 40.70529]]",LineString
135,Ok,854.4,217.7,"[[-74.007806, 40.679404], [-74.01206, 40.675781], [-74.013553, 40.676795], [-74.014702, 40.675817]]",LineString
136,Ok,1667.9,442.6,"[[-73.987982, 40.717215], [-73.986754, 40.719591], [-73.98959, 40.720452], [-73.988995, 40.721608], [-73.988487, 40.723418], [-73.984112, 40.72942], [-73.984296, 40.729498]]",LineString
137,Ok,1549.7,460.8,"[[-73.991446, 40.722349], [-73.991591, 40.722393], [-73.993298, 40.719052], [-73.994265, 40.719356], [-73.994508, 40.71956], [-73.996031, 40.720166], [-73.996771, 40.718417], [-73.998866, 40.714995], [-73.998644, 40.713523], [-73.998256, 40.713261], [-73.998292, 40.713188], [-73.998389, 40.713249], [-73.998542, 40.713096]]",LineString
138,Ok,278.8,129.9,"[[-73.989188, 40.763594], [-73.987285, 40.762792], [-73.987749, 40.762166], [-73.98791, 40.762234]]",LineString
139,Ok,1851.9,563.1,"[[-74.005743, 40.722478], [-74.005248, 40.72304], [-74.004884, 40.722951], [-73.998089, 40.719598], [-73.994687, 40.71842], [-73.991272, 40.717381], [-73.98959, 40.720452], [-73.989857, 40.720533], [-73.990024, 40.72021]]",LineString
140,Ok,4063.6,1088.8,"[[-74.002326, 40.721679], [-73.999345, 40.725008], [-74.003278, 40.726941], [-74.007305, 40.727328], [-74.005817, 40.736531], [-74.00289, 40.739201], [-73.994645, 40.750568]]",LineString
141,Ok,4040.9,1171.4,"[[-74.002137, 40.730363], [-74.002436, 40.730266], [-74.002106, 40.729622], [-73.998175, 40.727684], [-74.002971, 40.721995], [-73.999061, 40.720044], [-74.003045, 40.715603], [-74.003367, 40.714238], [-74.004059, 40.713135], [-74.005036, 40.712367], [-74.006088, 40.712027], [-74.00425, 40.710185], [-74.006531, 40.708227], [-74.004558, 40.706407], [-74.007671, 40.704285], [-74.006685, 40.703576]]",LineString
142,Ok,1806.1,535.4,"[[-74.005743, 40.722478], [-74.005248, 40.72304], [-74.004808, 40.722922], [-74.003768, 40.722384], [-73.998954, 40.72807], [-73.994463, 40.725851], [-73.992151, 40.725227], [-73.992, 40.72563], [-73.990663, 40.725076]]",LineString
143,Ok,1803.6,489.9,"[[-73.979901, 40.752194], [-73.97977, 40.752139], [-73.978783, 40.753481], [-73.989296, 40.757912], [-73.986566, 40.761668], [-73.98791, 40.762234]]",LineString
144,Ok,2167.5,602.9,"[[-73.973412, 40.747845], [-73.973591, 40.74792], [-73.974044, 40.747296], [-73.971778, 40.746353], [-73.967158, 40.752746], [-73.966154, 40.753876], [-73.963871, 40.757008], [-73.966232, 40.758022], [-73.967611, 40.756126], [-73.967399, 40.756037]]",LineString
145,Ok,278.6,247.6,"[[-73.947824, 40.80952], [-73.947758, 40.809608], [-73.945077, 40.808481], [-73.94513, 40.808409]]",LineString
146,Ok,2682.8,759.7,"[[-74.002137, 40.730363], [-74.002436, 40.730266], [-74.002106, 40.729622], [-73.994648, 40.725935], [-73.993752, 40.725659], [-73.996481, 40.719049], [-73.989145, 40.71672], [-73.990228, 40.714597], [-73.990229, 40.714419], [-73.989879, 40.714317]]",LineString
147,Ok,2581.3,753.4,"[[-73.999454, 40.723606], [-73.999609, 40.723423], [-73.997975, 40.722669], [-73.995071, 40.726143], [-73.994648, 40.725935], [-73.99041, 40.731002], [-73.98983, 40.733689], [-73.989944, 40.735102], [-73.987245, 40.738872], [-73.989687, 40.739895], [-73.989533, 40.74034]]",LineString
148,Ok,8804,1555.3,"[[-73.996643, 40.763457], [-73.997845, 40.761505], [-74.000683, 40.762705], [-74.002949, 40.760539], [-74.00775, 40.761992], [-74.011357, 40.761773], [-74.016646, 40.753316], [-74.019269, 40.752695], [-74.022526, 40.7529], [-74.019275, 40.752488], [-74.017329, 40.749342], [-74.024021, 40.717781], [-74.020654, 40.715435], [-74.017393, 40.714927], [-74.016937, 40.71532], [-74.014101, 40.713859], [-74.014815, 40.711193], [-74.015739, 40.711539]]",LineString
149,Ok,2333.2,584,"[[-73.940953, 40.712491], [-73.941041, 40.712666], [-73.951228, 40.711693], [-73.952477, 40.719219], [-73.954754, 40.720601], [-73.952075, 40.723087]]",LineString
150,Ok,2931.7,850.1,"[[-73.989533, 40.74034], [-73.989687, 40.739895], [-73.990531, 40.740249], [-73.995904, 40.732859], [-73.999014, 40.734147], [-74.008606, 40.732672], [-74.00935, 40.728981], [-74.010942, 40.729153], [-74.011059, 40.727681], [-74.011298, 40.727695]]",LineString
151,Ok,1835.3,507.8,"[[-73.982881, 40.756842], [-73.985534, 40.757963], [-73.986949, 40.756036], [-73.986417, 40.755814], [-73.987523, 40.752184], [-73.987836, 40.749983], [-73.988278, 40.749231], [-73.988008, 40.749007], [-73.988332, 40.747551], [-73.991727, 40.748983]]",LineString
152,Ok,1039.1,268,"[[-73.944486, 40.715145], [-73.943322, 40.708071], [-73.945006, 40.707911], [-73.945125, 40.708625], [-73.944854, 40.70865]]",LineString
153,Ok,1668.6,442.7,"[[-73.945862, 40.781688], [-73.936361, 40.794698], [-73.936205, 40.794634]]",LineString
154,Ok,2614.7,709.1,"[[-73.999454, 40.723606], [-73.999609, 40.723423], [-73.997975, 40.722669], [-73.995071, 40.726143], [-73.994648, 40.725935], [-73.99151, 40.729784], [-73.991088, 40.730053], [-73.990646, 40.730615], [-73.99041, 40.731002], [-73.989868, 40.733528], [-73.999975, 40.737777]]",LineString
155,Ok,1848,470.7,"[[-73.954937, 40.720715], [-73.956038, 40.721397], [-73.954965, 40.722358], [-73.954183, 40.722636], [-73.956371, 40.726488], [-73.957172, 40.727317], [-73.958541, 40.735652]]",LineString
156,Ok,3739.8,1112.4,"[[-73.992414, 40.737229], [-73.992654, 40.73733], [-73.995904, 40.732859], [-73.999014, 40.734147], [-74.008606, 40.732672], [-74.00935, 40.728981], [-74.010942, 40.729153], [-74.011565, 40.724416], [-74.013142, 40.71741], [-74.012623, 40.717074], [-74.012559, 40.717265], [-74.013199, 40.717574]]",LineString
157,Ok,1927.3,507.6,"[[-73.976805, 40.739445], [-73.975911, 40.740688], [-73.990067, 40.746659], [-73.988196, 40.749196], [-73.988048, 40.749134], [-73.988008, 40.749007], [-73.988143, 40.748556]]",LineString
158,Ok,961.1,257.1,"[[-73.974958, 40.755142], [-73.97524, 40.755264], [-73.97297, 40.758387], [-73.967399, 40.756037]]",LineString
159,Ok,2926.6,794.7,"[[-74.002172, 40.755866], [-74.001994, 40.755791], [-74.003806, 40.753273], [-73.998038, 40.750851], [-74.005038, 40.741319], [-74.005511, 40.738139], [-74.008154, 40.738147], [-74.008323, 40.736191], [-74.008582, 40.736156]]",LineString
160,Ok,1532.1,425.5,"[[-73.989188, 40.763594], [-73.988862, 40.763456], [-73.989775, 40.762197], [-73.987018, 40.761037], [-73.982264, 40.767588], [-73.982088, 40.767675], [-73.981659, 40.767725], [-73.981459, 40.767883], [-73.981407, 40.768031], [-73.981465, 40.768224], [-73.981991, 40.768597], [-73.981994, 40.769155]]",LineString
161,Ok,1125.7,374.4,"[[-74.004137, 40.72526], [-74.004057, 40.725451], [-74.004561, 40.725498], [-74.004739, 40.724267], [-74.00593, 40.724413], [-74.00604, 40.723839], [-74.006113, 40.723791], [-74.0068, 40.719782], [-74.010311, 40.720136]]",LineString
162,Ok,1636.9,450.4,"[[-73.956311, 40.813295], [-73.956257, 40.81337], [-73.954288, 40.810992], [-73.953636, 40.810327], [-73.945905, 40.807068], [-73.94315, 40.810826]]",LineString
163,Ok,1157.8,331.9,"[[-73.989132, 40.72206], [-73.989273, 40.721692], [-73.981919, 40.719465], [-73.981245, 40.720774], [-73.979716, 40.722884], [-73.979958, 40.722988]]",LineString
164,Ok,1222.7,322.2,"[[-73.958802, 40.684525], [-73.959132, 40.684487], [-73.961093, 40.694011], [-73.962213, 40.693877], [-73.962165, 40.693639]]",LineString
165,Ok,2991,804.8,"[[-73.968632, 40.759027], [-73.970089, 40.759631], [-73.970533, 40.759002], [-73.966702, 40.757381], [-73.978072, 40.741603], [-73.982012, 40.743261], [-73.982126, 40.743104]]",LineString
166,Ok,1242.2,341.5,"[[-73.949538, 40.69534], [-73.949207, 40.695378], [-73.949788, 40.69831], [-73.944107, 40.698972], [-73.944403, 40.700545], [-73.945014, 40.701091], [-73.944071, 40.701702], [-73.943907, 40.701583], [-73.943737, 40.701659]]",LineString
167,Ok,874.1,238.6,"[[-73.950057, 40.68103], [-73.946437, 40.681447], [-73.947017, 40.684379], [-73.949778, 40.684062]]",LineString
168,Ok,2294.1,613.6,"[[-73.949876, 40.772859], [-73.9541, 40.774646], [-73.963438, 40.761867], [-73.965666, 40.762808], [-73.965397, 40.763179]]",LineString
169,Ok,3995.6,1023.4,"[[-73.980876, 40.779646], [-73.980673, 40.779927], [-73.977759, 40.778698], [-73.982064, 40.773002], [-73.984698, 40.769206], [-73.993754, 40.772975], [-73.994849, 40.771448], [-73.995074, 40.770066], [-73.995313, 40.769583], [-73.995235, 40.769395], [-73.998743, 40.76451], [-73.999618, 40.763449], [-74.001448, 40.762121], [-74.002495, 40.760824], [-74.002775, 40.760844]]",LineString
170,Ok,831.2,219.3,"[[-73.951941, 40.716084], [-73.951836, 40.715481], [-73.952104, 40.715264], [-73.954587, 40.716805], [-73.95578, 40.715702], [-73.958544, 40.71742]]",LineString
171,Ok,3836.6,1028.4,"[[-73.989533, 40.74034], [-73.989452, 40.740622], [-73.990131, 40.737801], [-73.983039, 40.734811], [-73.990799, 40.724182], [-73.994753, 40.716208], [-73.994798, 40.71589], [-73.994401, 40.715653], [-73.989879, 40.714317]]",LineString
172,Ok,1029.1,359.2,"[[-73.979854, 40.761284], [-73.97297, 40.758387], [-73.971602, 40.760269], [-73.970289, 40.759715]]",LineString
173,Ok,611.8,165.2,"[[-73.949747, 40.784623], [-73.948829, 40.785882], [-73.953529, 40.787842]]",LineString
174,Ok,4816.2,1317.5,"[[-74.011298, 40.727695], [-74.011059, 40.727681], [-74.010637, 40.732314], [-74.007515, 40.732871], [-74.006619, 40.736422], [-74.005817, 40.736531], [-74.00289, 40.739201], [-73.987475, 40.760409], [-73.990231, 40.761568], [-73.991239, 40.760186]]",LineString
175,Ok,745.3,249.6,"[[-73.955299, 40.78354], [-73.954739, 40.783305], [-73.954284, 40.783927], [-73.948968, 40.78168], [-73.949421, 40.781059], [-73.949635, 40.78115]]",LineString
176,Ok,1810,456.4,"[[-73.959699, 40.808658], [-73.961546, 40.806135], [-73.959826, 40.805435], [-73.961029, 40.801927], [-73.960999, 40.801655], [-73.965544, 40.795437], [-73.964567, 40.794927]]",LineString
177,Ok,407.9,105.9,"[[-73.983568, 40.784111], [-73.981517, 40.786094], [-73.981315, 40.786458], [-73.981201, 40.787204]]",LineString
178,Ok,2601,695.9,"[[-73.990024, 40.72021], [-73.991393, 40.71733], [-73.993045, 40.714353], [-73.992977, 40.713828], [-73.997634, 40.713447], [-73.997783, 40.713503], [-73.998074, 40.713781], [-73.998644, 40.713523], [-74.000448, 40.714378], [-74.000528, 40.71517], [-74.004026, 40.716871], [-74.008747, 40.719029], [-74.008582, 40.719962], [-74.010311, 40.720136]]",LineString
179,Ok,266.7,93.2,"[[-74.010655, 40.655373], [-74.010516, 40.655291], [-74.008658, 40.657063]]",LineString
180,Ok,2546.8,724.2,"[[-73.99888, 40.760316], [-73.998465, 40.760885], [-73.995473, 40.759626], [-73.994526, 40.760925], [-73.988843, 40.758532], [-73.985193, 40.76354], [-73.976515, 40.759882]]",LineString
181,Ok,2420.9,653.6,"[[-73.96089, 40.710408], [-73.961115, 40.71045], [-73.960954, 40.710459], [-73.960593, 40.711044], [-73.962942, 40.711905], [-73.961287, 40.714502], [-73.951794, 40.723349], [-73.951356, 40.723584], [-73.951405, 40.723719], [-73.950978, 40.724097], [-73.952685, 40.727098], [-73.952948, 40.727011]]",LineString
182,Ok,2034.5,534.3,"[[-73.990595, 40.68679], [-73.99326, 40.687828], [-73.999667, 40.674557], [-73.998077, 40.674115], [-73.9978, 40.67468]]",LineString
183,Ok,2688.9,675.6,"[[-73.994588, 40.73968], [-73.983039, 40.734811], [-73.990799, 40.724182], [-73.991591, 40.722393], [-73.991446, 40.722349]]",LineString
